Angle_deg,xs_mb_sr,Direct_mb_sr,Compound_mb_sr,xs_Rutherford,Nuc_interfer,beam_energy_MeV
80.0,3.819206,3.75736,0.06184635,0.315261,-8.29522,16.5
82.0,3.609326,3.54748,0.06184635,0.323005,-7.564886,16.5
84.0,4.144716,4.08287,0.06184635,0.402278,-6.158399,16.5
86.0,5.262856,5.20101,0.06184635,0.553017,-4.25377,16.5
88.0,6.792216,6.73037,0.06184635,0.770267,-2.025786,16.5
90.0,8.562906,8.50106,0.06184635,1.04455,0.3652068,16.5
92.0,10.41565,10.3538,0.06184635,1.36255,2.771416,16.5
94.0,12.20855,12.1467,0.06184635,1.70799,5.060644,16.5
96.0,13.82255,13.7607,0.06184635,2.06277,7.121583,16.5
98.0,15.16405,15.1022,0.06184635,2.40811,8.866973,16.5
100.0,16.16645,16.1046,0.06184635,2.72574,10.23542,16.5
102.0,16.79005,16.7282,0.06184635,2.999,11.1915,16.5
104.0,17.02015,16.9583,0.06184635,3.21386,11.72429,16.5
106.0,16.86485,16.803,0.06184635,3.35969,11.84508,16.5
108.0,16.35195,16.2901,0.06184635,3.42982,11.58436,16.5
110.0,15.52475,15.4629,0.06184635,3.42188,10.98784,16.5
112.0,14.43845,14.3766,0.06184635,3.33787,10.1128,16.5
114.0,13.15605,13.0942,0.06184635,3.18392,9.024019,16.5
116.0,11.74465,11.6828,0.06184635,2.96992,7.790114,16.5
118.0,10.27145,10.2096,0.06184635,2.70888,6.479678,16.5
120.0,8.801177,8.73933,0.06184635,2.41611,5.158472,16.5
122.0,7.392796,7.33095,0.06184635,2.10841,3.886459,16.5
124.0,6.097756,6.03591,0.06184635,1.80301,2.71577,16.5
126.0,4.958226,4.89638,0.06184635,1.51675,1.689246,16.5
128.0,4.006076,3.94423,0.06184635,1.26509,0.8394428,16.5
130.0,3.262436,3.20059,0.06184635,1.06133,0.1885229,16.5
132.0,2.737666,2.67582,0.06184635,0.916,-0.2510524,16.5
134.0,2.431966,2.37012,0.06184635,0.836358,-0.4758391,16.5
136.0,2.336216,2.27437,0.06184635,0.826116,-0.4917354,16.5
138.0,2.433266,2.37142,0.06184635,0.885386,-0.3149885,16.5
140.0,2.699476,2.63763,0.06184635,1.01082,0.02889579,16.5
142.0,3.106376,3.04453,0.06184635,1.19596,0.5089849,16.5
144.0,3.622426,3.56058,0.06184635,1.43173,1.092322,16.5
146.0,4.214816,4.15297,0.06184635,1.70711,1.745839,16.5
148.0,4.851136,4.78929,0.06184635,2.00981,2.437407,16.5
150.0,5.500886,5.43904,0.06184635,2.32709,3.137039,16.5
152.0,6.136796,6.07495,0.06184635,2.64653,3.817988,16.5
154.0,6.735856,6.67401,0.06184635,2.95665,4.457651,16.5
156.0,7.280026,7.21818,0.06184635,3.2476,5.038363,16.5
158.0,7.756636,7.69479,0.06184635,3.51156,5.54775,16.5
160.0,8.158457,8.09661,0.06184635,3.74305,5.978829,16.5
162.0,8.483417,8.42157,0.06184635,3.93903,6.329734,16.5
164.0,8.734127,8.67228,0.06184635,4.09885,6.603254,16.5
166.0,8.917067,8.85522,0.06184635,4.22395,6.805994,16.5
168.0,9.041627,8.97978,0.06184635,4.31758,6.947484,16.5
170.0,9.119057,9.05721,0.06184635,4.38418,7.039066,16.5
172.0,9.161306,9.09946,0.06184635,4.4289,7.092778,16.5
174.0,9.179956,9.11811,0.06184635,4.45697,7.120271,16.5
176.0,9.185206,9.12336,0.06184635,4.47315,7.131797,16.5
178.0,9.184997,9.12315,0.06184635,4.48123,7.135337,16.5
180.0,9.184347,9.1225,0.06184635,4.48364,7.135934,16.5
0.0,3.48847e+28,3.48847e+28,0.05914199,1.0,0.0,16.57
2.0,21973200.0,21973200.0,0.05914199,1.01039,225954.2,16.57
4.0,1353850.0,1353850.0,0.05914199,0.995442,-6199.209,16.57
6.0,250256.1,250256.0,0.05914199,0.930577,-18669.63,16.57
8.0,71320.36,71320.3,0.05914199,0.836984,-13890.78,16.57
10.0,25875.86,25875.8,0.05914199,0.74002,-9090.575,16.57
12.0,11132.16,11132.1,0.05914199,0.658687,-5768.371,16.57
14.0,5520.449,5520.39,0.05914199,0.60355,-3626.182,16.57
16.0,3104.779,3104.72,0.05914199,0.577309,-2273.24,16.57
18.0,1942.139,1942.08,0.05914199,0.57645,-1426.998,16.57
20.0,1316.679,1316.62,0.05914199,0.593344,-902.4032,16.57
22.0,941.4462,941.387,0.05914199,0.618484,-580.7374,16.57
24.0,693.8851,693.826,0.05914199,0.642586,-385.9472,16.57
26.0,518.7961,518.737,0.05914199,0.658361,-269.2155,16.57
28.0,389.8551,389.796,0.05914199,0.661763,-199.2608,16.57
30.0,293.4851,293.426,0.05914199,0.652601,-156.2309,16.57
32.0,221.8331,221.774,0.05914199,0.634493,-127.7895,16.57
34.0,169.6471,169.588,0.05914199,0.614187,-106.567,16.57
36.0,132.9031,132.844,0.05914199,0.600392,-88.45747,16.57
38.0,108.2221,108.163,0.05914199,0.602299,-71.45963,16.57
40.0,92.65665,92.5975,0.05914199,0.628015,-54.88226,16.57
42.0,83.62495,83.5658,0.05914199,0.683139,-38.78783,16.57
44.0,78.91634,78.8572,0.05914199,0.769675,-23.61569,16.57
46.0,76.70324,76.6441,0.05914199,0.885432,-9.924797,16.57
48.0,75.54755,75.4884,0.05914199,1.02399,1.76993,16.57
50.0,74.39074,74.3316,0.05914199,1.17525,11.09294,16.57
52.0,72.52724,72.4681,0.05914199,1.32641,17.84789,16.57
54.0,69.56335,69.5042,0.05914199,1.4634,22.02792,16.57
56.0,65.36614,65.307,0.05914199,1.57239,23.79494,16.57
58.0,60.00644,59.9473,0.05914199,1.64142,23.4488,16.57
60.0,53.70204,53.6429,0.05914199,1.66171,21.3847,16.57
62.0,46.76214,46.703,0.05914199,1.62879,18.0524,16.57
64.0,39.53944,39.4803,0.05914199,1.54306,13.9154,16.57
66.0,32.38864,32.3295,0.05914199,1.40993,9.416832,16.57
68.0,25.63474,25.5756,0.05914199,1.23947,4.952724,16.57
70.0,19.55034,19.4912,0.05914199,1.0456,0.8526167,16.57
72.0,14.34114,14.282,0.05914199,0.844942,-2.63179,16.57
74.0,10.14014,10.081,0.05914199,0.655417,-5.331141,16.57
76.0,7.007642,6.9485,0.05914199,0.494792,-7.155161,16.57
78.0,4.937082,4.87794,0.05914199,0.379217,-8.082066,16.57
80.0,3.864042,3.8049,0.05914199,0.321941,-8.138288,16.57
82.0,3.677962,3.61882,0.05914199,0.332279,-7.390934,16.57
84.0,4.234952,4.17581,0.05914199,0.414905,-5.972087,16.57
86.0,5.370552,5.31141,0.05914199,0.569518,-4.059443,16.57
88.0,6.911802,6.85266,0.05914199,0.790876,-1.827624,16.57
90.0,8.687932,8.62879,0.05914199,1.06919,0.5622185,16.57
92.0,10.53924,10.4801,0.05914199,1.39081,2.961469,16.57
94.0,12.32424,12.2651,0.05914199,1.73919,5.238045,16.57
96.0,13.92434,13.8652,0.05914199,2.09596,7.280922,16.57
98.0,15.24684,15.1877,0.05914199,2.44216,9.003663,16.57
100.0,16.22634,16.1672,0.05914199,2.7594,10.34595,16.57
102.0,16.82434,16.7652,0.05914199,3.03098,11.27355,16.57
104.0,17.02764,16.9685,0.05914199,3.24293,11.77695,16.57
106.0,16.84574,16.7866,0.05914199,3.38472,11.86874,16.57
108.0,16.30744,16.2483,0.05914199,3.44988,11.58048,16.57
110.0,15.45724,15.3981,0.05914199,3.43629,10.95901,16.57
112.0,14.35114,14.292,0.05914199,3.34622,10.06238,16.57
114.0,13.05284,12.9937,0.05914199,3.18612,8.956059,16.57
116.0,11.62964,11.5705,0.05914199,2.96618,7.708895,16.57
118.0,10.14904,10.0899,0.05914199,2.6997,6.38972,16.57
120.0,8.675702,8.61656,0.05914199,2.40226,5.064227,16.57
122.0,7.268302,7.20916,0.05914199,2.09086,3.792076,16.57
124.0,5.977882,5.91874,0.05914199,1.78292,2.625021,16.57
126.0,4.846062,4.78692,0.05914199,1.49535,1.605308,16.57
128.0,3.904082,3.84494,0.05914199,1.24364,0.7648437,16.57
130.0,3.172362,3.11322,0.05914199,1.04106,0.1251198,16.57
132.0,2.660572,2.60143,0.05914199,0.898042,-0.3020644,16.57
134.0,2.368192,2.30905,0.05914199,0.821677,-0.5139525,16.57
136.0,2.285452,2.22631,0.05914199,0.815479,-0.5171365,16.57
138.0,2.394642,2.3355,0.05914199,0.879327,-0.3286248,16.57
140.0,2.671612,2.61247,0.05914199,1.00962,0.02545586,16.57
142.0,3.087532,3.02839,0.05914199,1.19965,0.5138381,16.57
144.0,3.610582,3.55144,0.05914199,1.4401,1.103407,16.57
146.0,4.207802,4.14866,0.05914199,1.71972,1.761007,16.57
148.0,4.846742,4.7876,0.05914199,2.02604,2.454518,16.57
150.0,5.496972,5.43783,0.05914199,2.3462,3.154047,16.57
152.0,6.131362,6.07222,0.05914199,2.66764,3.83294,16.57
154.0,6.727122,6.66798,0.05914199,2.97888,4.46885,16.57
156.0,7.266482,7.20734,0.05914199,3.27007,5.044364,16.57
158.0,7.737102,7.67796,0.05914199,3.53343,5.547416,16.57
160.0,8.132072,8.07293,0.05914199,3.76358,5.971344,16.57
162.0,8.449682,8.39054,0.05914199,3.95761,6.314635,16.57
164.0,8.692852,8.63371,0.05914199,4.11503,6.580388,16.57
166.0,8.868392,8.80925,0.05914199,4.23746,6.775537,16.57
168.0,8.985962,8.92682,0.05914199,4.32831,6.909872,16.57
170.0,9.057052,8.99791,0.05914199,4.3922,6.994976,16.57
172.0,9.093832,9.03469,0.05914199,4.43446,7.043113,16.57
174.0,9.108062,9.04892,0.05914199,4.46045,7.066102,16.57
176.0,9.110062,9.05092,0.05914199,4.47505,7.074316,16.57
178.0,9.107862,9.04872,0.05914199,4.48215,7.075833,16.57
180.0,9.106543,9.0474,0.05914199,4.48423,7.075749,16.57
0.0,3.20258e+28,3.20258e+28,0.03639464,1.0,0.0,17.3
2.0,20164100.0,20164100.0,0.03639464,1.00997,199050.8,17.3
4.0,1235800.0,1235800.0,0.03639464,0.989751,-12796.85,17.3
6.0,226956.0,226956.0,0.03639464,0.919269,-19931.48,17.3
8.0,64374.84,64374.8,0.03639464,0.822914,-13853.06,17.3
10.0,23340.34,23340.3,0.03639464,0.727093,-8760.56,17.3
12.0,10092.74,10092.7,0.03639464,0.6505,-5422.615,17.3
14.0,5059.146,5059.11,0.03639464,0.602492,-3337.889,17.3
16.0,2883.506,2883.47,0.03639464,0.584031,-2053.743,17.3
18.0,1823.786,1823.75,0.03639464,0.58965,-1269.212,17.3
20.0,1242.486,1242.45,0.03639464,0.609901,-794.707,17.3
22.0,885.8224,885.786,0.03639464,0.633903,-511.5876,17.3
24.0,646.0514,646.015,0.03639464,0.651714,-345.2598,17.3
26.0,474.7474,474.711,0.03639464,0.656266,-248.6596,17.3
28.0,348.6374,348.601,0.03639464,0.644656,-192.1741,17.3
30.0,255.4024,255.366,0.03639464,0.618651,-157.4352,17.3
32.0,187.5624,187.526,0.03639464,0.584402,-133.3851,17.3
34.0,139.8154,139.779,0.03639464,0.551419,-113.7402,17.3
36.0,107.8994,107.863,0.03639464,0.531007,-95.29829,17.3
38.0,88.14019,88.1038,0.03639464,0.534393,-76.79496,17.3
40.0,77.30599,77.2696,0.03639464,0.570839,-58.11922,17.3
42.0,72.58339,72.547,0.03639464,0.646003,-39.77428,17.3
44.0,71.59639,71.56,0.03639464,0.760799,-22.51045,17.3
46.0,72.42299,72.3866,0.03639464,0.910896,-7.084429,17.3
48.0,73.5976,73.5612,0.03639464,1.08693,5.886157,17.3
50.0,74.08999,74.0536,0.03639464,1.27537,15.99705,17.3
52.0,73.2664,73.23,0.03639464,1.46001,23.08428,17.3
54.0,70.83349,70.7971,0.03639464,1.62368,27.20821,17.3
56.0,66.77369,66.7373,0.03639464,1.75027,28.62318,17.3
58.0,61.2764,61.24,0.03639464,1.82649,27.72768,17.3
60.0,54.66999,54.6336,0.03639464,1.84348,25.01413,17.3
62.0,47.36029,47.3239,0.03639464,1.79778,21.01653,17.3
64.0,39.7769,39.7405,0.03639464,1.69188,16.26642,17.3
66.0,32.3301,32.2937,0.03639464,1.53409,11.25565,17.3
68.0,25.37939,25.343,0.03639464,1.33784,6.408969,17.3
70.0,19.21199,19.1756,0.03639464,1.1205,2.066082,17.3
72.0,14.03199,13.9956,0.03639464,0.901911,-1.526075,17.3
74.0,9.957775,9.92138,0.03639464,0.702623,-4.214511,17.3
76.0,7.026535,6.99014,0.03639464,0.542191,-5.932984,17.3
78.0,5.203525,5.16713,0.03639464,0.437557,-6.688695,17.3
80.0,4.394925,4.35853,0.03639464,0.401706,-6.545725,17.3
82.0,4.462435,4.42604,0.03639464,0.442675,-5.618177,17.3
84.0,5.238204,5.20181,0.03639464,0.562984,-4.066153,17.3
86.0,6.539135,6.50274,0.03639464,0.7595,-2.070654,17.3
88.0,8.179735,8.14334,0.03639464,1.02373,0.1896058,17.3
90.0,9.982945,9.94655,0.03639464,1.34249,2.546804,17.3
92.0,11.7887,11.7523,0.03639464,1.69886,4.849515,17.3
94.0,13.4601,13.4237,0.03639464,2.07338,6.968235,17.3
96.0,14.88739,14.851,0.03639464,2.44539,8.799453,17.3
98.0,15.99,15.9536,0.03639464,2.79432,10.26767,17.3
100.0,16.71619,16.6798,0.03639464,3.10102,11.32565,17.3
102.0,17.04219,17.0058,0.03639464,3.34892,11.95333,17.3
104.0,16.96909,16.9327,0.03639464,3.52495,12.1551,17.3
106.0,16.51989,16.4835,0.03639464,3.62027,11.95673,17.3
108.0,15.7352,15.6988,0.03639464,3.63073,11.4013,17.3
110.0,14.6692,14.6328,0.03639464,3.55699,10.54515,17.3
112.0,13.38519,13.3488,0.03639464,3.40438,9.453439,17.3
114.0,11.95189,11.9155,0.03639464,3.18255,8.196448,17.3
116.0,10.4388,10.4024,0.03639464,2.90477,6.845121,17.3
118.0,8.913425,8.87703,0.03639464,2.58719,5.46821,17.3
120.0,7.438284,7.40189,0.03639464,2.24783,4.129189,17.3
122.0,6.068244,6.03185,0.03639464,1.90557,2.883767,17.3
124.0,4.848925,4.81253,0.03639464,1.57911,1.778255,17.3
126.0,3.815505,3.77911,0.03639464,1.28591,0.8483415,17.3
128.0,2.992105,2.95571,0.03639464,1.04136,0.1188384,17.3
130.0,2.391705,2.35531,0.03639464,0.857923,-0.3960801,17.3
132.0,2.016575,1.98018,0.03639464,0.744602,-0.6916838,17.3
134.0,1.859215,1.82282,0.03639464,0.706554,-0.7721691,17.3
136.0,1.903485,1.86709,0.03639464,0.744949,-0.6517034,17.3
138.0,2.126204,2.08981,0.03639464,0.857061,-0.3546043,17.3
140.0,2.498815,2.46242,0.03639464,1.03658,0.08818094,17.3
142.0,2.989175,2.95278,0.03639464,1.27412,0.6431047,17.3
144.0,3.563415,3.52702,0.03639464,1.55787,1.276051,17.3
146.0,4.187675,4.15128,0.03639464,1.87441,1.953545,17.3
148.0,4.829725,4.79333,0.03639464,2.20954,2.643874,17.3
150.0,5.460355,5.42396,0.03639464,2.54912,3.3183,17.3
152.0,6.054524,6.01813,0.03639464,2.87989,3.952179,17.3
154.0,6.592215,6.55582,0.03639464,3.19022,4.525832,17.3
156.0,7.058945,7.02255,0.03639464,3.47065,5.025048,17.3
158.0,7.445935,7.40954,0.03639464,3.71429,5.441262,17.3
160.0,7.750015,7.71362,0.03639464,3.91708,5.771497,17.3
162.0,7.973185,7.93679,0.03639464,4.07777,6.017904,17.3
164.0,8.121935,8.08554,0.03639464,4.19777,6.187114,17.3
166.0,8.206345,8.16995,0.03639464,4.28075,6.28931,17.3
168.0,8.239035,8.20264,0.03639464,4.3322,6.337222,17.3
170.0,8.234065,8.19767,0.03639464,4.35879,6.344994,17.3
172.0,8.205775,8.16938,0.03639464,4.36767,6.327022,17.3
174.0,8.167635,8.13124,0.03639464,4.36589,6.296852,17.3
176.0,8.131295,8.0949,0.03639464,4.35964,6.266165,17.3
178.0,8.105725,8.06933,0.03639464,4.35382,6.243975,17.3
180.0,8.096555,8.06016,0.03639464,4.35153,6.235932,17.3
0.0,3.10574e+28,3.10574e+28,0.03022976,1.0,0.0,17.57
2.0,19550400.0,19550400.0,0.03022976,1.00976,188967.7,17.57
4.0,1195790.0,1195790.0,0.03022976,0.987572,-15048.21,17.57
6.0,219091.0,219091.0,0.03022976,0.915085,-20330.48,17.57
8.0,62043.93,62043.9,0.03022976,0.817849,-13818.4,17.57
10.0,22495.73,22495.7,0.03022976,0.722635,-8634.414,17.57
12.0,9749.811,9749.78,0.03022976,0.64799,-5296.426,17.57
14.0,4908.59,4908.56,0.03022976,0.602791,-3234.514,17.57
16.0,2812.02,2811.99,0.03022976,0.587314,-1975.913,17.57
18.0,1785.69,1785.66,0.03022976,0.595336,-1213.776,17.57
20.0,1218.36,1218.33,0.03022976,0.616711,-757.217,17.57
22.0,867.3552,867.325,0.03022976,0.640047,-487.7878,17.57
24.0,629.8462,629.816,0.03022976,0.655185,-331.4795,17.57
26.0,459.6353,459.605,0.03022976,0.655196,-241.888,17.57
28.0,334.4292,334.399,0.03022976,0.637676,-190.0209,17.57
30.0,242.2932,242.263,0.03022976,0.605211,-158.0518,17.57
32.0,175.8392,175.809,0.03022976,0.564973,-135.3955,17.57
34.0,129.7182,129.688,0.03022976,0.527563,-116.1637,17.57
36.0,99.56283,99.5326,0.03022976,0.505276,-97.48359,17.57
38.0,81.58223,81.552,0.03022976,0.510078,-78.35846,17.57
40.0,72.43603,72.4058,0.03022976,0.551587,-58.88692,17.57
42.0,69.22593,69.1957,0.03022976,0.635374,-39.72711,17.57
44.0,69.51793,69.4877,0.03022976,0.761804,-21.73642,17.57
46.0,71.36082,71.3306,0.03022976,0.925596,-5.736338,17.57
48.0,73.28463,73.2544,0.03022976,1.11615,7.626225,17.57
50.0,74.27643,74.2462,0.03022976,1.31856,17.94495,17.57
52.0,73.73443,73.7042,0.03022976,1.51528,25.07383,17.57
54.0,71.40742,71.3772,0.03022976,1.68803,29.1052,17.57
56.0,67.32403,67.2938,0.03022976,1.81989,30.33057,17.57
58.0,61.71913,61.6889,0.03022976,1.89725,29.1883,17.57
60.0,54.96253,54.9323,0.03022976,1.91136,26.20681,17.57
62.0,47.49473,47.4645,0.03022976,1.85935,21.951,17.57
64.0,39.77173,39.7415,0.03022976,1.74468,16.97573,17.57
66.0,32.22153,32.1913,0.03022976,1.57691,11.7882,17.57
68.0,25.21283,25.1826,0.03022976,1.37082,6.820314,17.57
70.0,19.03483,19.0046,0.03022976,1.14514,2.412558,17.57
72.0,13.88773,13.8575,0.03022976,0.920857,-1.193579,17.57
74.0,9.881559,9.85133,0.03022976,0.719417,-3.853951,17.57
76.0,7.0426,7.01237,0.03022976,0.560875,-5.513852,17.57
78.0,5.324059,5.29383,0.03022976,0.462265,-6.193272,17.57
80.0,4.620359,4.59013,0.03022976,0.436243,-5.970892,17.57
82.0,4.78269,4.75246,0.03022976,0.490144,-4.975033,17.57
84.0,5.634749,5.60452,0.03022976,0.625483,-3.373888,17.57
86.0,6.98747,6.95724,0.03022976,0.837923,-1.351566,17.57
88.0,8.65197,8.62174,0.03022976,1.11767,0.9108931,17.57
90.0,10.45033,10.4201,0.03022976,1.45025,3.244448,17.57
92.0,12.22373,12.1935,0.03022976,1.8176,5.498527,17.57
94.0,13.83853,13.8083,0.03022976,2.19929,7.546258,17.57
96.0,15.18953,15.1593,0.03022976,2.57398,9.288345,17.57
98.0,16.20143,16.1712,0.03022976,2.92075,10.65442,17.57
100.0,16.82833,16.7981,0.03022976,3.2204,11.60279,17.57
102.0,17.05223,17.022,0.03022976,3.45664,12.11905,17.57
104.0,16.87963,16.8494,0.03022976,3.61698,12.21285,17.57
106.0,16.33803,16.3078,0.03022976,3.69339,11.91444,17.57
108.0,15.47223,15.442,0.03022976,3.68271,11.27091,17.57
110.0,14.33913,14.3089,0.03022976,3.58671,10.34128,17.57
112.0,13.00403,12.9738,0.03022976,3.41191,9.192666,17.57
114.0,11.53633,11.5061,0.03022976,3.16905,7.896018,17.57
116.0,10.00592,9.97569,0.03022976,2.87249,6.522559,17.57
118.0,8.47938,8.44915,0.03022976,2.53927,5.140081,17.57
120.0,7.01768,6.98745,0.03022976,2.18814,3.810535,17.57
122.0,5.673699,5.64347,0.03022976,1.83847,2.587601,17.57
124.0,4.49065,4.46042,0.03022976,1.50921,1.515153,17.57
126.0,3.50106,3.47083,0.03022976,1.21784,0.6262486,17.57
128.0,2.72624,2.69601,0.03022976,0.97948,-0.05711429,17.57
130.0,2.17643,2.1462,0.03022976,0.806132,-0.5234131,17.57
132.0,1.85129,1.82106,0.03022976,0.706122,-0.7704806,17.57
134.0,1.74093,1.7107,0.03022976,0.683772,-0.8051379,17.57
136.0,1.82714,1.79691,0.03022976,0.739304,-0.6442926,17.57
138.0,2.08505,2.05482,0.03022976,0.868987,-0.3143529,17.57
140.0,2.4848,2.45457,0.03022976,1.0655,0.1527493,17.57
142.0,2.99342,2.96319,0.03022976,1.31848,0.7230632,17.57
144.0,3.57663,3.5464,0.03022976,1.61527,1.362369,17.57
146.0,4.20055,4.17032,0.03022976,1.94173,2.037247,17.57
148.0,4.83332,4.80309,0.03022976,2.28308,2.716302,17.57
150.0,5.44646,5.41623,0.03022976,2.62486,3.371507,17.57
152.0,6.01591,5.98568,0.03022976,2.95368,3.979159,17.57
154.0,6.52282,6.49259,0.03022976,3.25797,4.520708,17.57
156.0,6.95406,6.92383,0.03022976,3.52856,4.983267,17.57
158.0,7.302249,7.27202,0.03022976,3.75902,5.359656,17.57
160.0,7.56566,7.53543,0.03022976,3.94591,5.648317,17.57
162.0,7.74768,7.71745,0.03022976,4.08872,5.852788,17.57
164.0,7.85609,7.82586,0.03022976,4.18964,5.980967,17.57
166.0,7.90216,7.87193,0.03022976,4.25322,6.044236,17.57
168.0,7.8996,7.86937,0.03022976,4.28579,6.056393,17.57
170.0,7.863339,7.83311,0.03022976,4.29482,6.03245,17.57
172.0,7.80847,7.77824,0.03022976,4.28823,5.987563,17.57
174.0,7.74907,7.71884,0.03022976,4.27369,5.935866,17.57
176.0,7.697229,7.667,0.03022976,4.25795,5.889498,17.57
178.0,7.66224,7.63201,0.03022976,4.24627,5.857776,17.57
180.0,7.649909,7.61968,0.03022976,4.242,5.846536,17.57
0.0,3.02668e+28,3.02668e+28,0.02603039,1.0,0.0,17.8
2.0,19049000.0,19049000.0,0.02603039,1.00956,180383.5,17.8
4.0,1163120.0,1163120.0,0.02603039,0.985685,-16891.89,17.8
6.0,212682.0,212682.0,0.02603039,0.911519,-20645.02,17.8
8.0,60149.83,60149.8,0.02603039,0.813591,-13781.46,17.8
10.0,21811.93,21811.9,0.02603039,0.718971,-8525.772,17.8
12.0,9473.456,9473.43,0.02603039,0.646068,-5189.793,17.8
14.0,4787.966,4787.94,0.02603039,0.603337,-3147.841,17.8
16.0,2755.076,2755.05,0.02603039,0.590449,-1910.994,17.8
18.0,1755.386,1755.36,0.02603039,0.600523,-1167.709,17.8
20.0,1199.086,1199.06,0.02603039,0.622806,-726.2101,17.8
22.0,852.439,852.413,0.02603039,0.645473,-468.2034,17.8
24.0,616.626,616.6,0.02603039,0.658191,-320.2236,17.8
26.0,447.233,447.207,0.02603039,0.654173,-236.4286,17.8
28.0,322.746,322.72,0.02603039,0.631479,-188.3494,17.8
30.0,231.526,231.5,0.02603039,0.593427,-158.6248,17.8
32.0,166.244,166.218,0.02603039,0.548102,-137.0645,17.8
34.0,121.501,121.475,0.02603039,0.507059,-118.1181,17.8
36.0,92.83473,92.8087,0.02603039,0.483448,-99.19157,17.8
38.0,76.35053,76.3245,0.02603039,0.48985,-79.51459,17.8
40.0,68.61493,68.5889,0.02603039,0.536158,-59.36026,17.8
42.0,66.65753,66.6315,0.02603039,0.62781,-39.51716,17.8
44.0,67.99683,67.9708,0.02603039,0.764638,-20.93,17.8
46.0,70.65903,70.633,0.02603039,0.940484,-4.471471,17.8
48.0,73.17343,73.1474,0.02603039,1.14363,9.189949,17.8
50.0,74.54413,74.5181,0.02603039,1.35796,19.64993,17.8
52.0,74.19943,74.1734,0.02603039,1.56476,26.78038,17.8
54.0,71.92583,71.8998,0.02603039,1.7448,30.70286,17.8
56.0,67.79253,67.7665,0.02603039,1.88055,31.74322,17.8
58.0,62.07403,62.048,0.02603039,1.95814,30.37352,17.8
60.0,55.17543,55.1494,0.02603039,1.96903,27.1538,17.8
62.0,47.56613,47.5401,0.02603039,1.91095,22.67478,17.8
64.0,39.72363,39.6976,0.02603039,1.78828,17.51031,17.8
66.0,32.08973,32.0637,0.02603039,1.61168,12.179,17.8
68.0,25.03933,25.0133,0.02603039,1.39717,7.117867,17.8
70.0,18.86203,18.836,0.02603039,1.16462,2.666164,17.8
72.0,13.75293,13.7269,0.02603039,0.936007,-0.9402614,17.8
74.0,9.81402,9.78799,0.02603039,0.733462,-3.566388,17.8
76.0,7.061171,7.03514,0.02603039,0.577394,-5.16821,17.8
78.0,5.43675,5.41072,0.02603039,0.484813,-5.777368,17.8
80.0,4.824841,4.79881,0.02603039,0.467988,-5.484912,17.8
82.0,5.06768,5.04165,0.02603039,0.533552,-4.430326,17.8
84.0,5.98205,5.95602,0.02603039,0.682074,-2.788333,17.8
86.0,7.37422,7.34819,0.02603039,0.908124,-0.7460582,17.8
88.0,9.053,9.02697,0.02603039,1.20077,1.513671,17.8
90.0,10.84033,10.8143,0.02603039,1.54444,3.821391,17.8
92.0,12.57943,12.5534,0.02603039,1.92012,6.028053,17.8
94.0,14.13973,14.1137,0.02603039,2.30666,8.009771,17.8
96.0,15.42063,15.3946,0.02603039,2.68221,9.671404,17.8
98.0,16.35153,16.3255,0.02603039,3.02565,10.94723,17.8
100.0,16.89203,16.866,0.02603039,3.31787,11.8008,17.8
102.0,17.02893,17.0029,0.02603039,3.54294,12.22249,17.8
104.0,16.77323,16.7472,0.02603039,3.68895,12.22635,17.8
106.0,16.15653,16.1305,0.02603039,3.74865,11.84657,17.8
108.0,15.22643,15.2004,0.02603039,3.71978,11.13306,17.8
110.0,14.04213,14.0161,0.02603039,3.6051,10.14706,17.8
112.0,12.67013,12.6441,0.02603039,3.41207,8.956804,17.8
114.0,11.18033,11.1543,0.02603039,3.1524,7.633721,17.8
116.0,9.64212,9.61609,0.02603039,2.84127,6.248525,17.8
118.0,8.121131,8.0951,0.02603039,2.49641,4.868007,17.8
120.0,6.676751,6.65072,0.02603039,2.13709,3.552525,17.8
122.0,5.359931,5.3339,0.02603039,1.78301,2.353817,17.8
124.0,4.21165,4.18562,0.02603039,1.45322,1.3135,17.8
126.0,3.26206,3.23603,0.02603039,1.16511,0.4622729,17.8
128.0,2.5301,2.50407,0.02603039,0.933511,-0.1802056,17.8
130.0,2.02369,1.99766,0.02603039,0.769938,-0.6046905,17.8
132.0,1.74034,1.71431,0.02603039,0.682092,-0.8111343,17.8
134.0,1.66825,1.64222,0.02603039,0.673548,-0.8085595,17.8
136.0,1.78763,1.7616,0.02603039,0.743706,-0.6160485,17.8
138.0,2.07229,2.04626,0.02603039,0.887974,-0.2614383,17.8
140.0,2.4915,2.46547,0.02603039,1.09818,0.2227464,17.8
142.0,3.01172,2.98569,0.02603039,1.36319,0.8024023,17.8
144.0,3.59845,3.57242,0.02603039,1.66963,1.443212,17.8
146.0,4.21799,4.19196,0.02603039,2.00279,2.111933,17.8
148.0,4.838921,4.81289,0.02603039,2.34749,2.777604,17.8
150.0,5.433431,5.4074,0.02603039,2.68903,3.412839,17.8
152.0,5.978371,5.95234,0.02603039,3.01395,3.994804,17.8
154.0,6.45599,6.42996,0.02603039,3.31082,4.506023,17.8
156.0,6.85428,6.82825,0.02603039,3.57074,4.934712,17.8
158.0,7.16711,7.14108,0.02603039,3.78775,5.274929,17.8
160.0,7.39392,7.36789,0.02603039,3.95895,5.526274,17.8
